site.code,subplot,TreeX,TreeY,PWdistance
03-DLIS,2,125,117,10.84665847
03-DLIS,2,126,117,6.228964601
03-DLIS,2,127,117,6.767569726
03-DLIS,2,128,117,4.569463864
03-DLIS,2,129,117,5.283937925
03-DLIS,2,130,117,6.481512169
03-DLIS,2,131,117,5.793962375
03-DLIS,2,132,117,4.161730409
03-DLIS,2,119,118,0.5
03-DLIS,2,120,118,3.106444913
03-DLIS,2,121,118,4.887739764
03-DLIS,2,122,118,6.16116872
03-DLIS,2,123,118,13.20037878
03-DLIS,2,124,118,13.44618905
03-DLIS,2,125,118,14.76651618
03-DLIS,2,126,118,10.2
03-DLIS,2,127,118,10.92520023
03-DLIS,2,128,118,7.840918314
03-DLIS,2,129,118,5.502726597
03-DLIS,2,130,118,5.714017851
03-DLIS,2,131,118,6.425729531
03-DLIS,2,132,118,7.353910524
03-DLIS,2,120,119,2.607680962
03-DLIS,2,121,119,4.65188134
03-DLIS,2,122,119,5.883026432
03-DLIS,2,123,119,13.07287268
03-DLIS,2,124,119,13.26084462
03-DLIS,2,125,119,14.51206395
03-DLIS,2,126,119,9.974467404
03-DLIS,2,127,119,10.73359213
03-DLIS,2,128,119,7.545197148
03-DLIS,2,129,119,5.032891813
03-DLIS,2,130,119,5.215361924
03-DLIS,2,131,119,5.961543424
03-DLIS,2,132,119,7.558438992
03-DLIS,2,121,120,4.044749683
03-DLIS,2,122,120,4.825971405
03-DLIS,2,123,120,12.509996
03-DLIS,2,124,120,12.3794184
03-DLIS,2,125,120,13.22573249
03-DLIS,2,126,120,8.962700486
03-DLIS,2,127,120,9.885848471
03-DLIS,2,128,120,6.236184731
03-DLIS,2,129,120,2.640075756
03-DLIS,2,130,120,2.607680962
03-DLIS,2,131,120,3.580502758
03-DLIS,2,132,120,8.852683209
03-DLIS,2,122,121,1.360147051
03-DLIS,2,123,121,8.570880935
03-DLIS,2,124,121,8.633075929
03-DLIS,2,125,121,9.879271228
03-DLIS,2,126,121,5.322593353
03-DLIS,2,127,121,6.103277808
03-DLIS,2,128,121,3.047950131
03-DLIS,2,129,121,3.612478374
03-DLIS,2,130,121,4.967896939
03-DLIS,2,131,121,3.98246155
03-DLIS,2,132,121,5.903388857
03-DLIS,2,123,122,7.7
03-DLIS,2,124,122,7.570997292
03-DLIS,2,125,122,8.63539229
03-DLIS,2,126,122,4.176122604
03-DLIS,2,127,122,5.06359556
03-DLIS,2,128,122,1.697056275
03-DLIS,2,129,122,3.577708764
03-DLIS,2,130,122,5.056678752
03-DLIS,2,131,122,3.612478374
03-DLIS,2,132,122,6.648308055
03-DLIS,2,124,123,1.62788206
03-DLIS,2,125,123,4.101219331
03-DLIS,2,126,123,3.889730068
03-DLIS,2,127,123,2.816025568
03-DLIS,2,128,123,6.609841148
03-DLIS,2,129,123,11.01680534
03-DLIS,2,130,123,12.47798061
03-DLIS,2,131,123,10.67333125
03-DLIS,2,132,123,8.704596487
03-DLIS,2,125,124,2.507987241
03-DLIS,2,126,124,3.423448554
03-DLIS,2,127,124,2.529822128
03-DLIS,2,128,124,6.212889827
03-DLIS,2,129,124,10.6
03-DLIS,2,130,124,12.01041215
03-DLIS,2,131,124,10.13163363
03-DLIS,2,132,124,9.765244493
03-DLIS,2,126,125,4.622769733
03-DLIS,2,127,125,4.201190308
03-DLIS,2,128,125,7.026378868
03-DLIS,2,129,125,11.08557621
03-DLIS,2,130,125,12.36284757
03-DLIS,2,131,125,10.43934864
03-DLIS,2,132,125,11.99541579
03-DLIS,2,127,126,1.077032961
03-DLIS,2,128,126,2.8
03-DLIS,2,129,126,7.211102551
03-DLIS,2,130,126,8.646964785
03-DLIS,2,131,126,6.80661443
03-DLIS,2,132,126,7.912016178
03-DLIS,2,128,127,3.820994635
03-DLIS,2,129,127,8.23893197
03-DLIS,2,130,127,9.687620967
03-DLIS,2,131,127,7.864477096
03-DLIS,2,132,127,7.879086241
03-DLIS,2,129,128,4.418144407
03-DLIS,2,130,128,5.869412236
03-DLIS,2,131,128,4.080441153
03-DLIS,2,132,128,7.623647421
03-DLIS,2,130,129,1.486606875
03-DLIS,2,131,129,0.943398113
03-DLIS,2,132,129,9.433981132
03-DLIS,2,131,130,1.923538406
03-DLIS,2,132,130,10.6400188
03-DLIS,2,132,131,9.88382517
